OHBDG01;transaksi_header;1#OHBDG01#16003282#2016-09-30#11:02:55#SANTII#OH#5#80000#100000#20000#100000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003283#2016-09-30#12:50:29#SANTII#OH#14#526000#550000#24000#550000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003284#2016-09-30#12:56:12#SANTII#OH#9#405500#410000#4500#410000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003285#2016-09-30#15:08:18#SANTII#OH#4#98000#100000#2000#100000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003286#2016-09-30#17:43:48#OOMOMH#OH#2#105000#105000#0#105000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003287#2016-09-30#18:55:00#OOMOMH#OH#1#19000#20000#1000#20000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003288#2016-09-30#18:57:12#OOMOMH#OH#1#13500#13500#0#13500####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003289#2016-09-30#20:13:43#OOMOMH#OH#1#17500#20000#2500#20000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003290#2016-09-30#21:36:18#OOMOMH#OH#2#44500#45000#500#45000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16003291#2016-09-30#22:07:42#OOMOMH#OH#3#64000#64000#0#64000####0#1########
OHBDG01;transaksi_detail;1#OHBDG01#16003282#2016-09-30#11:03:07#SANTII#OH#023002#1#18500##0###########18500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003282#2016-09-30#11:03:01#SANTII#OH#090135#1#13500##0###########13500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003282#2016-09-30#11:02:59#SANTII#OH#090132#1#13500##0###########13500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003282#2016-09-30#11:02:57#SANTII#OH#090134#1#13500##0###########13500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003282#2016-09-30#11:02:55#SANTII#OH#095018#1#21000##0###########21000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:53:13#SANTII#OH#090103#1#13500##0###########13500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:53:06#SANTII#OH#099102#1#17500##0###########17500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:53:01#SANTII#OH#099305#1#26000##0###########26000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:52:56#SANTII#OH#099205#1#24000##0###########24000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:52:20#SANTII#OH#090108#2#13500##0###########27000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:52:07#SANTII#OH#099302#2#26000##0###########52000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:51:50#SANTII#OH#099202#2#24000##0###########48000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:51:42#SANTII#OH#099103#2#17500##0###########35000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:51:30#SANTII#OH#990022#1#110000##0###########110000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:51:11#SANTII#OH#093021#1#13000##0###########13000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:51:03#SANTII#OH#093002#1#11000##0###########11000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:50:54#SANTII#OH#096045#1#32000##0###########32000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:50:46#SANTII#OH#096032#2#13500##0###########27000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003283#2016-09-30#12:50:29#SANTII#OH#990023#1#90000##0###########90000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:57:20#SANTII#OH#096033#2#13500##0###########27000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:57:13#SANTII#OH#093022#2#13000##0###########26000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:57:05#SANTII#OH#096045#2#32000##0###########64000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:57:01#SANTII#OH#090127#1#22500##0###########22500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:56:47#SANTII#OH#093002#1#11000##0###########11000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:56:35#SANTII#OH#099104#1#17500##0###########17500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:56:28#SANTII#OH#099105#2#17500##0###########35000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:56:23#SANTII#OH#090126#1#22500##0###########22500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003284#2016-09-30#12:56:12#SANTII#OH#990023#2#90000##0###########180000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003285#2016-09-30#15:10:16#SANTII#OH#099101#1#17500##0###########17500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003285#2016-09-30#15:08:28#SANTII#OH#096046#1#32000##0###########32000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003285#2016-09-30#15:08:24#SANTII#OH#099104#1#17500##0###########17500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003285#2016-09-30#15:08:18#SANTII#OH#098002#1#31000##0###########31000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003286#2016-09-30#17:43:54#OOMOMH#OH#099913#1#15000##0###########15000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003286#2016-09-30#17:43:48#OOMOMH#OH#990023#1#90000##0###########90000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003287#2016-09-30#18:55:00#OOMOMH#OH#098022#1#19000##0###########19000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003288#2016-09-30#18:57:12#OOMOMH#OH#090102#1#13500##0###########13500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003289#2016-09-30#20:13:43#OOMOMH#OH#099101#1#17500##0###########17500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003290#2016-09-30#21:36:28#OOMOMH#OH#098005#1#31000##0###########31000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003290#2016-09-30#21:36:18#OOMOMH#OH#090105#1#13500##0###########13500##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003291#2016-09-30#22:08:15#OOMOMH#OH#095013#1#21000##0###########21000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003291#2016-09-30#22:08:02#OOMOMH#OH#095016#1#21000##0###########21000##1##
OHBDG01;transaksi_detail;1#OHBDG01#16003291#2016-09-30#22:07:42#OOMOMH#OH#099401#1#22000##0###########22000##1##
OHBDG01;trans_terima_header;data tidak ditemukan
OHBDG01;trans_order_header;data tidak ditemukan
OHBDG01;trans_opname_header;data tidak ditemukan
OHBDG01;trans_retur_header;data tidak ditemukan
OHBDG01;trans_lainlain_header;data tidak ditemukan
OHBDG01;transaksi_header;1#OHBDG01#16002929#2016-09-01#15:35:41#OOMOMH#OH#2#138000#138000#0#138000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002930#2016-09-01#15:37:34#OOMOMH#OH#3#57500#57500#0#57500####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002931#2016-09-01#16:15:53#SANTII#OH#2#35000#50000#15000#50000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002932#2016-09-01#16:31:30#SANTII#OH#1#22500#22500#0#22500####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002933#2016-09-01#17:24:40#SANTII#OH#1#21000#21000#0#21000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002934#2016-09-01#17:48:56#OOMOMH#OH#1#18500#50000#31500#50000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002935#2016-09-01#18:40:25#SANTII#OH#2#38500#100000#61500#100000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002936#2016-09-01#19:14:04#SANTII#OH#2#132000#152000#20000#152000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002937#2016-09-01#19:51:58#SANTII#OH#2#87000#87000#0#87000####0#1########
OHBDG01;transaksi_header;1#OHBDG01#16002938#2016-09-01#20:18:37#SANTII#OH#1#21000#100000#79000#100000####0#1########
