OHBDG01;masterbarang;090105#HERBORIST LLR ROSE 100 - NEW#HERBORIST LLR ROSE 100 - NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0102#01#2016-01-04#0000-00-00#8997016371649##A#
OHBDG01;masterbarang;090106#HERBORIST LLR STRWBERY 100-NEW#HERBORIST LLR STRWBERY 100-NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#02#01#01#0102#01#2016-01-04#0000-00-00#8997016371656##A#
OHBDG01;masterbarang;090107#HERBORIST LLR AVOCADO 100-NEW#HERBORIST LLR AVOCADO 100-NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0102#01#2016-01-04#0000-00-00#8997016372080##A#
OHBDG01;masterbarang;090108#HERBORIST LLR GREN TEA 100-NEW#HERBORIST LLR GREN TEA 100-NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0102#01#2016-01-04#0000-00-00#8997016372073##A#
OHBDG01;masterbarang;090109#HERBORIST LLR KIWI 100 - NEW#HERBORIST LLR KIWI 100 - NEW#HERBORIST#13500#0#HJ#8600#8600#PCS#090109#48#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0102#01#2016-01-04#0000-00-00#8997016372271##A#
OHBDG01;masterbarang;090110#HERBORIST LLR CENDANA 100-NEW#HERBORIST LLR CENDANA 100-NEW#HERBORIST #13500###8600#8600#PCS##48#HO#01#Normal#1#01#0102#02#0206#09#0901#02##01#01#0102#01#2013-04-25#0000-00-00#1##A#
OHBDG01;masterbarang;090111#HERBORIST LLR ALOEVERA 100-NEW#HERBORIST LLR ALOEVERA 100-NEW#HERBORIST #13500###8600#8600#PCS##48#HO#01#Normal#1#01#0102#02#0206#09#0901#02##01#01#0102#01#2013-04-25#0000-00-00#1##A#
OHBDG01;masterbarang;090112#HERBORIST LLR KOPI 100 - NEW#HERBORIST LLR KOPI 100 - NEW#HERBORIST #13500###8600#8600#PCS##48#HO#01#Normal#1#01#0102#02#0206#09#0901#02##01#01#0102#01#2013-04-25#0000-00-00#1##A#
OHBDG01;masterbarang;090113#HERBORIST LLR ZAITUN 100 - NEW#HERBORIST LLR ZAITUN 100 - NEW#HERBORIST#13500#0#HJ#8700#8700#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#02#01#01#0102#01#2016-01-04#0000-00-00#8997016373841##A#
OHBDG01;masterbarang;090121#HERBORIST LLR BNGKOANG 200-NEW#HERBORIST LLR BNGKOANG 200-NEW#HERBORIST#22500#0#HJ#14900#14900#PCS#090121#24#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0103#01#2016-01-04#0000-00-00#8997016372363##A#
OHBDG01;masterbarang;090122#HERBORIST LLR MILK 200 - NEW#HERBORIST LLR MILK 200 - NEW#HERBORIST#22500#0#HJ#14900#14900#PCS#090122#24#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0103#01#2016-01-04#0000-00-00#8997016372356##A#
OHBDG01;masterbarang;090123#HERBORIST LLR GREN TEA 200-NEW#HERBORIST LLR GREN TEA 200-NEW#HERBORIST#22500#0#HJ#14900#14900#PCS#090123#24#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0103#01#2016-01-04#0000-00-00#8997016372424##A#
OHBDG01;masterbarang;090124#HERBORIST LLR ROSE 200 - NEW#HERBORIST LLR ROSE 200 - NEW#HERBORIST#22500#0#HJ#14900#14900#PCS#090124#24#HO#0#Normal#1#01#0102#0#0#09#0901#0#02#05#01#0103#01#2016-01-04#0000-00-00#8997016372370##A#
OHBDG01;masterbarang;090125#HERBORIST LLR STRWBERY 200-NEW#HERBORIST LLR STRWBERY 200-NEW#HERBORIST#22500#0#HJ#14900#14900#PCS#090125#24#HO#0#Normal#1#01#0102#0#0#09#0901#0#02#01#01#0103#01#2016-01-04#0000-00-00#8997016372387##A#
OHBDG01;masterbarang;090126#HERBORIST LLR KIWI 200 - NEW#HERBORIST LLR KIWI 200 - NEW#HERBORIST#22500#0#HJ#14900#14900#PCS#090126#24#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0103#01#2016-01-04#0000-00-00#8997016372431##A#
OHBDG01;masterbarang;090131#HERBORIST X-SCRUB BNGKOANG-NEW#HERBORIST X-SCRUB BNGKOANG-NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#01#01#01#0102#01#2016-01-04#0000-00-00#8997016372813##A#
OHBDG01;masterbarang;090132#HERBORIST X-SCRUB GREN TEA-NEW#HERBORIST X-SCRUB GREN TEA-NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#02#01#01#0102#01#2016-01-04#0000-00-00#8997016372783##A#
OHBDG01;masterbarang;090133#HERBORIST X-SCRUB MILK - NEW#HERBORIST X-SCRUB MILK - NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#02#01#01#0102#01#2016-01-04#0000-00-00#8997016372806##A#
OHBDG01;masterbarang;090134#HERBORIST X-SCRUB ROSE - NEW#HERBORIST X-SCRUB ROSE - NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#02#01#01#0102#01#2016-01-04#0000-00-00#8997016372790##A#
OHBDG01;masterbarang;090135#HERBORIST X-SCRUB STRWBERY-NEW#HERBORIST X-SCRUB STRWBERY-NEW#HERBORIST#13500#0#HJ#8600#8600#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0901#0#02#01#01#0102#01#2016-01-04#0000-00-00#8997016372820##A#
OHBDG01;masterbarang;091001#HERBORIST DASIR FL BOUQUET 200#HERBORIST DASIR FL BOUQUET 200#HERBORIST#14000#0#HJ#8800#8800#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0905#0#02#02#02#0204#01#2016-01-04#0000-00-00#8997016371878##A#
OHBDG01;masterbarang;091002#HERBORIST DASIR WHITE MUSK 200#HERBORIST DASIR WHITE MUSK 200#HERBORIST#14000#0#HJ#8800#8800#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0905#0#02#02#02#0204#01#2016-01-04#0000-00-00#8997016371854##A#
OHBDG01;masterbarang;091003#HERBORIST DASIR PINK ROSE 200#HERBORIST DASIR PINK ROSE 200#HERBORIST#14000#0#HJ#8800#8800#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0905#0#02#02#02#0204#01#2016-01-04#0000-00-00#8997016371861##A#
OHBDG01;masterbarang;091011#HERBORIST DASIR FL BOUQUET 120#HERBORIST DASIR FL BOUQUET 120#HERBORIST#8000#0#HJ#6000#6000#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0905#0#02#03#02#0201#02#2016-01-04#0000-00-00#8997016371137##A#
OHBDG01;masterbarang;091012#HERBORIST DASIR WHITE MUSK 120#HERBORIST DASIR WHITE MUSK 120#HERBORIST#8000#0#HJ#6000#6000#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0905#0#02#03#02#0201#02#2016-01-04#0000-00-00#8997016371113##A#
OHBDG01;masterbarang;091013#HERBORIST DASIR PINK ROSE  120#HERBORIST DASIR PINK ROSE 120#HERBORIST#8000#0#HJ#6000#6000#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0905#0#02#03#02#0201#02#2016-01-04#0000-00-00#8997016371120##A#
OHBDG01;masterbarang;091021#HERBORIST DASIR LILY 200#HERBORIST DASIR LILY 200#HERBORIST#14000#0#HJ#8800#8800#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0905#0#01#02#02#0204#01#2016-01-04#0000-00-00#8997016372349##A#
OHBDG01;masterbarang;091022#HERBORIST DASIR GARDENIA 200#HERBORIST DASIR GARDENIA 200#HERBORIST#14000#0#HJ#8800#8800#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0905#0#01#02#02#0204#01#2016-01-04#0000-00-00#8997016372332##A#
OHBDG01;masterbarang;091023#HERBORIST DASIR JASMINE 200#HERBORIST DASIR JASMINE 200#HERBORIST#14000#0#HJ#8800#8800#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0905#0#01#02#02#0204#01#2016-01-04#0000-00-00#8997016372325##A#
OHBDG01;masterbarang;091031#HERBORIST DASIR FL BOUQUET 60#HERBORIST DASIR FL BOUQUET 60#HERBORIST #6000###4200#4200#PCS##48#HO#01#Normal#1#01#0102#08#0801#09#0905#02#01#02#02#0208#01#2013-04-25#0000-00-00#8997016373667##A#
OHBDG01;masterbarang;091032#HERBORIST DASIR WHITE MUSK 60#HERBORIST DASIR WHITE MUSK 60#HERBORIST #6000###4200#4200#PCS##48#HO#01#Normal#1#01#0102#08#0801#09#0905#02#01#02#02#0208#01#2013-04-25#0000-00-00#8997016373674##A#
OHBDG01;masterbarang;091033#HERBORIST DASIR PINK ROSE 60#HERBORIST DASIR PINK ROSE 60#HERBORIST #6000###4200#4200#PCS##48#HO#01#Normal#1#01#0102#08#0801#09#0905#02#01#02#02#0208#01#2013-04-25#0000-00-00#8997016373445##A#
OHBDG01;masterbarang;091034#HERBORIST DASIR LILY 60#HERBORIST DASIR LILY 60#HERBORIST #6000###4200#4200#PCS##48#HO#01#Normal#1#01#0102#08#0801#09#0905#02#01#02#02#0208#01#2013-04-25#0000-00-00#8997016373698##A#
OHBDG01;masterbarang;091035#HERBORIST DASIR GARDENIA 60#HERBORIST DASIR GARDENIA 60#HERBORIST #6000###4200#4200#PCS##48#HO#01#Normal#1#01#0102#08#0801#09#0905#02#01#02#02#0208#01#2013-04-25#0000-00-00#8997016373681##A#
OHBDG01;masterbarang;091036#HERBORIST DASIR JASMINE 60#HERBORIST DASIR JASMINE 60#HERBORIST #6000###4200#4200#PCS##48#HO#01#Normal#1#01#0102#08#0801#09#0905#02#01#02#02#0208#01#2013-04-25#0000-00-00#8997016373704##A#
OHBDG01;masterbarang;093001#HERBORIST SABUN SERE 80#HERBORIST SABUN SERE 80#HERBORIST#7000#0#HJ#4200#4200#PCS##144#HO#0#Normal#1#01#0102#0#0#09#0904#0#01#05#01#0105#07#2016-01-04#0000-00-00#8997016372288##A#
OHBDG01;masterbarang;093002#HERBORIST SABUN SERE 160#HERBORIST SABUN SERE 160#HERBORIST#11000#0#HJ#6600#6600#PCS##72#HO#0#Normal#1#01#0102#0#0#09#0904#0#01#05#01#0102#07#2016-01-04#0000-00-00#8997016372523##A#
OHBDG01;masterbarang;093021#HERBORIST SABUN BERAS MERAH 80#HERBORIST SABUN BERAS MERAH 80#HERBORIST#13000#0#HJ#8700#8700#PCS##144#HO#0#Normal#1#01#0102#0#0#09#0911#0#01#05#01#0101#07#2016-01-04#0000-00-00#8997016373070##A#
OHBDG01;masterbarang;093022#HERBORIST SABUN BERAS PUTIH 80#HERBORIST SABUN BERAS PUTIH 80#HERBORIST#13000#0#HJ#8700#8700#PCS##144#HO#0#Normal#1#01#0102#0#0#09#0911#0#01#05#01#0102#07#2016-01-04#0000-00-00#8997016373179##A#
OHBDG01;masterbarang;093031#HERBORIST SABUN ZAITUN 80#HERBORIST SABUN ZAITUN 80#HERBORIST#17000#0#HJ#11100#11100#PCS##72#HO#0#Normal#1#01#0102#0#0#09#0911#0#02#05#01#0102#07#2016-01-04#0000-00-00#8997016373148##A#
OHBDG01;masterbarang;094001#HERBORIST DASIR LILY 120#HERBORIST DASIR LILY 120#HERBORIST#8000#0#HJ#6000#6000#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0905#0#01#03#02#0201#02#2016-01-04#0000-00-00#8997016372318##A#
OHBDG01;masterbarang;094002#HERBORIST DASIR GARDERNIA 120#HERBORIST DASIR GARDERNIA 120#HERBORIST#8000#0#HJ#6000#6000#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0905#0#01#03#02#0201#02#2016-01-04#0000-00-00#8997016372301##A#
OHBDG01;masterbarang;094003#HERBORIST DASIR JASMINE 120#HERBORIST DASIR JASMINE 120#HERBORIST#8000#0#HJ#6000#6000#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0905#0#01#03#02#0201#02#2016-01-04#0000-00-00#8997016372295##A#
OHBDG01;masterbarang;095011#HERBORIST BUTTER AVOCADO (NEW)#HERBORIST BUTTER AVOCADO (NEW)#HERBORIST#21000#0##12400#12400#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0903#0#03#02#01#0105#04#2016-01-04#0000-00-00#1##A#
OHBDG01;masterbarang;095012#HERBORIST BUTTER BANANA (NEW)#HERBORIST BUTTER BANANA (NEW)#HERBORIST#21000#0#HJ#12400#12400#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0903#0#03#02#01#0106#04#2016-01-04#0000-00-00#8997016371236##A#
OHBDG01;masterbarang;095013#HERBORIST BUTTER MANGO (NEW)#HERBORIST BUTTER MANGO (NEW)#HERBORIST#21000#0#HJ#12400#12400#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0903#0#03#02#01#0102#04#2016-01-04#0000-00-00#8997016371243##A#
OHBDG01;masterbarang;095014#HERBORIST BUTTER PAPAYA (NEW)#HERBORIST BUTTER PAPAYA (NEW)#HERBORIST#21000#0##12400#12400#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0903#0#03#02#01#0105#04#2016-01-04#0000-00-00#1##A#
OHBDG01;masterbarang;095031#HERBORIST BUTTER BANANA (POT)#HERBORIST BUTTER BANANA (POT)#HERBORIST #32000###25700#25700#PCS##36#HO#01#Normal#1#01#0102#02#0207#09#0903#02#03#02#02#0213#04#2013-04-25#0000-00-00#8997016373049##A#
OHBDG01;masterbarang;095032#HERBORIST BUTTER MANGO (POT)#HERBORIST BUTTER MANGO (POT)#HERBORIST #32000###25700#25700#PCS##36#HO#01#Normal#1#01#0102#02#0207#09#0903#02#03#02#02#0213#04#2013-04-25#0000-00-00#8997016373063##A#
OHBDG01;masterbarang;096023#HERBORIST ARM LEMON-X HOT(NEW)#HERBORIST ARM LEMON-X HOT(NEW)#HERBORIST#13500#0#HJ#8400#8400#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0906#0#01#03#02#0208#02#2016-01-04#0000-00-00#8997016372646##A#
OHBDG01;masterbarang;096024#HERBORIST ARM PRMNT-X HOT(NEW)#HERBORIST ARM PRMNT-X HOT(NEW)#HERBORIST#13500#0#HJ#8400#8400#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0906#0#01#03#02#0207#02#2016-01-04#0000-00-00#8997016372660##A#
OHBDG01;masterbarang;096031#HERBORIST ARMTPY LEMON(NEW)#HERBORIST ARMTPY LEMON(NEW)#HERBORIST#13500#0#HJ#8400#8400#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0906#0#03#03#02#0206#02#2016-01-04#0000-00-00#8997016373018##A#
OHBDG01;masterbarang;096032#HERBORIST ARMTPY PPRMINT(NEW)#HERBORIST ARMTPY PPRMINT(NEW)#HERBORIST#13500#0#HJ#8400#8400#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0906#0#01#03#02#0202#02#2016-01-04#0000-00-00#8997016373025##A#
OHBDG01;masterbarang;096033#HERBORIST ARMTPY GRN TEA(NEW)#HERBORIST ARMTPY GRN TEA(NEW)#HERBORIST#13500#0#HJ#8400#8400#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0906#0#01#03#02#0203#02#2016-01-04#0000-00-00#8997016372653##A#
OHBDG01;masterbarang;096034#HERBORIST ARMTPY LAVENDER(NEW)#HERBORIST ARMTPY LAVENDER(NEW)#HERBORIST#13500#0#HJ#8400#8400#PCS##48#HO#0#Normal#1#01#0102#0#0#09#0906#0#01#03#02#0205#02#2016-01-04#0000-00-00#8997016372684##A#
OHBDG01;masterbarang;610003#TUNGKU AROMATERAPY KERAMIK#TUNGKU AROMATERAPY KERAMIK#TGKU AT K#56000#0##0#0#PCS##1#HO#0#Normal#1#02#0201#0#0#09#0915#0#02#05#00#0#03#2015-02-06#0000-00-00###A#
OHBDG01;masterbarang;098001#HERBORIST MASSAGE OIL GRN TEA#HERBORIST MASSAGE OIL GRN TEA#HERBORIST#31000#0#HJ#18100#18100#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0908#0#01#03#02#0202#02#2016-01-04#0000-00-00#8997016372981##A#
OHBDG01;masterbarang;098002#HERBORIST MASSAGE OIL LAVENDER#HERBORIST MASSAGE OIL LAVENDER#HERBORIST#31000#0#HJ#18100#18100#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0908#0#02#03#02#0202#02#2016-01-04#0000-00-00#8997016372974##A#
OHBDG01;masterbarang;098003#HERBORIST MASSAGE OIL CEMPAKA#HERBORIST MASSAGE OIL CEMPAKA#HERBORIST#31000#0#HJ#18100#18100#PCS#098003#24#HO#0#Normal#1#01#0102#0#0#09#0908#0#01#03#02#0202#02#2016-01-04#0000-00-00#8997016373001##A#
OHBDG01;masterbarang;098004#HERBORIST MASSAGE OIL FRNGPNI#HERBORIST MASSAGE OIL FRNGPNI#HERBORIST#31000#0#HJ#18100#18100#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0908#0#02#03#02#0202#02#2016-01-04#0000-00-00#8997016372998##A#
OHBDG01;masterbarang;098005#HERBORIST MASSAGE OIL JASMINE#HERBORIST MASSAGE OIL JASMINE#HERBORIST#31000#0#HJ#18100#18100#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0908#0#02#03#02#0202#02#2016-01-04#0000-00-00#8997016372899##A#
OHBDG01;masterbarang;098021#HERBORIST MINYAK ZAITUN#HERBORIST MINYAK ZAITUN#HERBORIST#28000##HJ#19100#19100#PCS##24#HO#01#Normal#1#01#0102#06#0602#09#0910#02#02#03#02#0202#02#2013-11-19#0000-00-00#8997016372905##A#
OHBDG01;masterbarang;099011#HERBORIST BALI BOAT AFT SUNGEL#HERBORIST BALI BOAT AFT SUNGEL#HERBORIST#50000#0##30300#30300#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0903#0#01#01#01#0102#99#2016-01-04#0000-00-00#8997016373193##A#
OHBDG01;masterbarang;099012#HERBORIST BALI BOAT AFT SUNLOT#HERBORIST BALI BOAT AFT SUNLOT#HERBORIST#55000#0##32900#32900#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0903#0#01#01#01#0102#99#2016-01-04#0000-00-00#8997016373186##A#
OHBDG01;masterbarang;099021#HERBORIST BALI BOAT SPF LOT 30#HERBORIST BALI BOAT SPF LOT 30#HERBORIST#105000#0##57600#57600#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0903#0#01#01#01#0102#99#2016-01-04#0000-00-00#8997016373209##A#
OHBDG01;masterbarang;099022#HERBORIST BALI BOAT SPF LOT 50#HERBORIST BALI BOAT SPF LOT 50#HERBORIST#125000#0#HJ#68900#68900#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0903#0#01#01#01#0102#99#2016-01-04#0000-00-00#8997016373216##A#
OHBDG01;masterbarang;099101#HERBORIST NS SPRING LAVENDER#HERBORIST NS SPRING LAVENDER#HERBORIST#17500#0#HJ#12700#12700#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0912#0#01#03#02#0201#02#2015-03-02#0000-00-00#8997016373582##A#
OHBDG01;masterbarang;099102#HERBORIST NS MUSK VANILA#HERBORIST NS MUSK VANILA#HERBORIST#17500#0#HJ#12700#12700#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0912#0#01#03#02#0201#02#2015-03-02#0000-00-00#8997016373568##A#
OHBDG01;masterbarang;099103#HERBORIST NS MORNING GREEN TEA#HERBORIST NS MORNING GREEN TEA#HERBORIST#17500#0#HJ#12700#12700#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0912#0#01#03#02#0201#02#2015-03-02#0000-00-00#8997016373551##A#
OHBDG01;masterbarang;099104#HERBORIST NS SWEET BERRIES#HERBORIST NS SWEET BERRIES#HERBORIST#17500#0#HJ#12700#12700#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0912#0#01#03#02#0201#02#2015-03-02#0000-00-00#8997016373575##A#
OHBDG01;masterbarang;099105#HERBORIST NS BLOOMING MANDARIN#HERBORIST NS BLOOMING MANDARIN#HERBORIST#17500#0#HJ#12700#12700#PCS##24#HO#0#Normal#1#01#0102#0#0#09#0912#0#01#03#02#0201#02#2015-03-02#0000-00-00#8997016373599##A#
OHBDG01;masterbarang;010033#MIRANDA MGC SHAMPOO MS 10#MIRANDA MGC SHAMPOO MS 10#MIRANDA HC#16000#0##0#0#PCS#990008#144#HO#0#Konsinyasi#1#01#0101#0#0#01#0101#0#01#01#02#0206#06#2016-01-04#0000-00-00#8997016373261##A#
OHBDG01;masterbarang;600002#TUNGKU AROMA BULAT#TUNGKU AROMA BULAT#TUNGKU ARO#55000###32100#32100#PCS###########06########2013-04-29#0000-00-00###A#
OHBDG01;masterbarang;099205#NATURAL BW MUSK VANILLA#NATURAL BODY WASH MUSK VANILLA 220 ML#NATURAL BO#24000##HJ#16400#16400#PCS##24#HO#01#Normal#1#01#0102#02#0201#09#0913#01#01#01#01#0101#02#2013-11-19#0000-00-00#8997016373964##A#
OHBDG01;masterbarang;099203#NATURAL BW SPRING LAVEN#NATURAL BODY WASH SPRING LAVENDER 220 ML#NATURAL BO#24000##HJ#16400#16400#PCS##24#HO#01#Normal#1#01#0101#02#0201#09#0913#01#01#02#02#0204#02#2013-11-19#0000-00-00#8997016373940##A#
OHBDG01;masterbarang;099204#NATURAL BW BLOOMING MAN#NATURAL BODY WASH BLOOMING MANDARIN 220 ML#NATURAL BO#24000##HJ#16400#16400#PCS##24#HO#01#Normal#1#01#0102#02#0201#09#0913#01#01#01#02#0204#02#2013-11-19#0000-00-00#8997016373957##A#
OHBDG01;masterbarang;099202#NATURAL BW MORNING GREE#NATURAL BODY WASH MORNING GREEN TEA 220 ML#NATURAL BO#24000##HJ#16400#16400#PCS##24#HO#01#Normal#1#01#0102#02#0201#09#0913#02#01#01#02#0204#02#2013-11-19#0000-00-00#8997016373933##A#
OHBDG01;masterbarang;099201#NATURAL BW SWEET BERRIE#NATURAL BODY WASH SWEET BERRIES 220 ML#NATURAL BO#24000##HJ#16400#16400#PCS##24#HO#01#Normal#1#01#0101#02#0201#09#0913#01#01#01#02#0204#02#2013-11-19#0000-00-00#8997016373926##A#
OHBDG01;masterbarang;990006#PAKET LULUR+SERE PASIR#PAKET LULUR+SERE PASIR#PAKET LULU#36000#0#HJ#23000#23000#PCS#990006#12#HO#0#Konsinyasi#0#01#0102#0#0#99#9904#0#01#05#02#0212#04#2016-02-01#2008-09-06###A#
OHBDG01;masterbarang;990007#PAKET LULUR+SERE DAUN#PAKET LULUR+SERE DAUN#PAKET LULU#36000#0#HJ#23000#23000#PCS#990007#12#HO#0#Konsinyasi#0#01#0102#0#0#99#9904#0#01#05#02#0207#04#2016-02-01#2008-09-06###A#
OHBDG01;masterbarang;099302#HERB.NATURAL HBL GREEN TEA#HERB.NATURAL HBL GREEN TEA#HBL GREENT#26000##HJ#17200#17200#PCS##1#HO#01#Normal#1#01#0104#03#0301#09#0914#01#02#02#00#0#02#2013-11-19#0000-00-00#8997016374060##A#
OHBDG01;masterbarang;099303#HERB.NATURAL HBL SPRING LAVEND#HERB.NATURAL HBL SPRING LAVENDER#HBL SPRING#26000##HJ#17200#17200#PCS##1#HO#01#Normal#1#01#0104#21#2101#09#0914#01#02#02#02#0204#02#2013-11-19#0000-00-00#8997016374084##A#
OHBDG01;masterbarang;099304#HERB.NATURAL HBL BLOMING MANDA#HERB.NATURAL HBL BLOMING MANDARIN#NAT HBL#26000##HJ#17200#17200#PCS##1#HO#01#Normal#1#01#0102#21#2101#09#0914#01#02#02#02#0204#02#2013-11-19#0000-00-00#8997016374053##A#
OHBDG01;masterbarang;099305#HERB.NATURAL HBL MUSK VANILA#HERB.NATURAL HBL MUSK VANILA#NAT HBL#26000##HJ#17200#17200#PCS##1#HO#01#Normal#1#01#0104#21#2101#09#0914#01#02#01#02#0204#02#2013-11-19#0000-00-00#8997016374077##A#
OHBDG01;masterbarang;010027#MIRANDA HMN WITH ALOE VERA#MIRANDA HMN WITH ALOE VERA#ALOE VERA#10000#0#HJ#5300#5300#PCS##144#HO#0#Normal#1#01#0102#0#0#01#0102#0#01#01#02#0207#05#2016-01-04#2014-11-25#8997016370185##A#
